transaction_id,customer_code,product_code,transaction_date,transaction_timestamp,quantity,unit_price,discount_amount,tax_amount,total_amount,payment_method,store_code
TXN00011472,C01340,P00056,2024-12-25,2024-12-25 00:00:00,1,137.5,27.5,8.8,118.8,Apple Pay,STORE009
TXN00047215,C03502,P00118,2024-12-25,2024-12-25 00:00:00,1,45.82,0.0,3.67,49.49,Apple Pay,STORE007
TXN00019257,C03265,P00035,2024-12-25,2024-12-25 00:00:00,1,149.28,22.39,10.15,137.04,Debit Card,STORE008
TXN00017390,C01334,P00048,2024-12-25,2024-12-25 00:00:00,1,43.25,8.65,2.77,37.37,Credit Card,STORE006
TXN00029717,C03641,P00062,2024-12-25,2024-12-25 00:00:00,1,404.57,0.0,32.37,436.94,Cash,STORE005
TXN00027824,C02718,P00091,2024-12-25,2024-12-25 00:00:00,1,21.43,4.29,1.37,18.51,Cash,STORE004
TXN00046797,C04187,P00091,2024-12-25,2024-12-25 00:00:00,2,21.43,0.0,3.43,46.29,Apple Pay,STORE007
TXN00024555,C02150,P00088,2024-12-25,2024-12-25 00:00:00,1,148.03,0.0,11.84,159.87,Debit Card,STORE010
TXN00000976,C02341,P00126,2024-12-25,2024-12-25 00:00:00,1,11.95,0.0,0.96,12.91,PayPal,STORE007
TXN00036892,C03839,P00105,2024-12-25,2024-12-25 00:00:00,1,229.78,0.0,18.38,248.16,Debit Card,STORE010
TXN00033093,C01668,P00043,2024-12-25,2024-12-25 00:00:00,2,198.24,0.0,31.72,428.2,Apple Pay,STORE003
TXN00044203,C04070,P00117,2024-12-25,2024-12-25 00:00:00,1,47.66,9.53,3.05,41.18,Credit Card,STORE010
TXN00040271,C04971,P00027,2024-12-25,2024-12-25 00:00:00,1,1164.17,116.42,83.82,1131.57,PayPal,STORE008
TXN00013341,C00519,P00053,2024-12-25,2024-12-25 00:00:00,2,82.02,8.2,12.47,168.31,Credit Card,STORE005
TXN00009859,C04785,P00021,2024-12-25,2024-12-25 00:00:00,1,1498.97,299.79,95.93,1295.11,Credit Card,STORE007
TXN00006162,C01334,P00017,2024-12-25,2024-12-25 00:00:00,2,413.17,0.0,66.11,892.45,Debit Card,STORE002
TXN00019993,C04045,P00082,2024-12-25,2024-12-25 00:00:00,4,145.39,0.0,46.52,628.08,PayPal,STORE009
TXN00040245,C04491,P00091,2024-12-25,2024-12-25 00:00:00,1,21.43,0.0,1.71,23.14,Apple Pay,STORE005
TXN00046866,C02964,P00036,2024-12-25,2024-12-25 00:00:00,4,55.88,0.0,17.88,241.4,Debit Card,STORE006
TXN00034817,C04570,P00104,2024-12-25,2024-12-25 00:00:00,2,48.12,0.0,7.7,103.94,PayPal,STORE009
TXN00048249,C01716,P00067,2024-12-25,2024-12-25 00:00:00,2,197.98,39.6,28.51,384.87,Debit Card,STORE009
TXN00017376,C00938,P00052,2024-12-25,2024-12-25 00:00:00,1,52.2,5.22,3.76,50.74,PayPal,STORE001
TXN00000769,C04439,P00037,2024-12-25,2024-12-25 00:00:00,1,184.04,18.4,13.25,178.89,Cash,STORE001
TXN00016357,C02783,P00116,2024-12-25,2024-12-25 00:00:00,3,5.35,0.8,1.22,16.47,Credit Card,STORE002
TXN00042828,C00198,P00096,2024-12-25,2024-12-25 00:00:00,1,227.67,11.38,17.3,233.59,PayPal,STORE006
TXN00045543,C04845,P00136,2024-12-25,2024-12-25 00:00:00,2,24.31,0.0,3.89,52.51,Credit Card,STORE006
TXN00007606,C01187,P00018,2024-12-25,2024-12-25 00:00:00,3,118.92,53.51,24.26,327.51,Credit Card,STORE006
TXN00001611,C01716,P00130,2024-12-25,2024-12-25 00:00:00,2,24.32,4.86,3.5,47.28,PayPal,STORE008
TXN00009017,C03503,P00014,2024-12-25,2024-12-25 00:00:00,3,341.42,0.0,81.94,1106.2,Apple Pay,STORE002
TXN00037142,C04991,P00097,2024-12-25,2024-12-25 00:00:00,1,69.68,13.94,4.46,60.2,Credit Card,STORE009
TXN00017402,C03319,P00098,2024-12-25,2024-12-25 00:00:00,1,180.87,36.17,11.58,156.28,Apple Pay,STORE002
TXN00027283,C01870,P00027,2024-12-25,2024-12-25 00:00:00,4,1164.17,465.67,335.28,4526.29,Debit Card,STORE008
TXN00021442,C01153,P00041,2024-12-25,2024-12-25 00:00:00,1,76.35,0.0,6.11,82.46,Debit Card,STORE007
TXN00027692,C01653,P00004,2024-12-25,2024-12-25 00:00:00,2,1908.41,381.68,274.81,3709.95,Cash,STORE008
TXN00045555,C04117,P00070,2024-12-25,2024-12-25 00:00:00,1,75.46,0.0,6.04,81.5,Credit Card,STORE001
TXN00004998,C02476,P00045,2024-12-25,2024-12-25 00:00:00,2,60.62,0.0,9.7,130.94,Cash,STORE009
TXN00001875,C01237,P00089,2024-12-25,2024-12-25 00:00:00,1,498.47,24.92,37.88,511.43,Credit Card,STORE007
TXN00009822,C02792,P00105,2024-12-25,2024-12-25 00:00:00,1,229.78,34.47,15.62,210.93,Cash,STORE003
TXN00047240,C02628,P00109,2024-12-25,2024-12-25 00:00:00,2,289.67,86.9,39.4,531.84,Cash,STORE007
TXN00034216,C04270,P00044,2024-12-25,2024-12-25 00:00:00,1,176.1,8.8,13.38,180.68,PayPal,STORE005
TXN00044300,C04122,P00115,2024-12-25,2024-12-25 00:00:00,1,24.71,0.0,1.98,26.69,Debit Card,STORE006
TXN00026112,C02799,P00129,2024-12-25,2024-12-25 00:00:00,2,46.26,0.0,7.4,99.92,PayPal,STORE004
TXN00011711,C04817,P00027,2024-12-25,2024-12-25 00:00:00,1,1164.17,0.0,93.13,1257.3,Debit Card,STORE006
TXN00018320,C03134,P00095,2024-12-25,2024-12-25 00:00:00,1,97.34,0.0,7.79,105.13,Debit Card,STORE004
TXN00033027,C02986,P00099,2024-12-25,2024-12-25 00:00:00,4,174.35,0.0,55.79,753.19,Credit Card,STORE008
TXN00035854,C04270,P00069,2024-12-25,2024-12-25 00:00:00,1,413.56,41.36,29.78,401.98,Apple Pay,STORE005
TXN00003202,C00967,P00054,2024-12-25,2024-12-25 00:00:00,2,28.78,8.63,3.91,52.84,Cash,STORE009
TXN00033029,C01102,P00134,2024-12-25,2024-12-25 00:00:00,2,7.67,0.0,1.23,16.57,Credit Card,STORE002
TXN00024592,C00220,P00090,2024-12-25,2024-12-25 00:00:00,4,197.16,118.3,53.63,723.97,Apple Pay,STORE008
TXN00001234,C03049,P00108,2024-12-25,2024-12-25 00:00:00,1,71.62,14.32,4.58,61.88,Credit Card,STORE006
TXN00024018,C00957,P00010,2024-12-25,2024-12-25 00:00:00,1,990.27,198.05,63.38,855.6,Apple Pay,STORE008
TXN00003869,C02886,P00133,2024-12-25,2024-12-25 00:00:00,1,44.37,0.0,3.55,47.92,Apple Pay,STORE002
TXN00016461,C01795,P00116,2024-12-25,2024-12-25 00:00:00,2,5.35,0.0,0.86,11.56,Debit Card,STORE007
TXN00018244,C01029,P00070,2024-12-25,2024-12-25 00:00:00,2,75.46,22.64,10.26,138.54,Apple Pay,STORE010
TXN00043125,C00155,P00123,2024-12-25,2024-12-25 00:00:00,1,30.31,1.52,2.3,31.09,Apple Pay,STORE003
TXN00015420,C01107,P00112,2024-12-25,2024-12-25 00:00:00,2,73.11,0.0,11.7,157.92,Apple Pay,STORE009
TXN00038959,C01325,P00053,2024-12-25,2024-12-25 00:00:00,1,82.02,8.2,5.91,79.73,Debit Card,STORE007
TXN00011075,C01325,P00118,2024-12-25,2024-12-25 00:00:00,3,45.82,13.75,9.9,133.61,PayPal,STORE003
TXN00024303,C03212,P00023,2024-12-25,2024-12-25 00:00:00,1,1090.08,0.0,87.21,1177.29,Cash,STORE009
TXN00014307,C02509,P00123,2024-12-25,2024-12-25 00:00:00,4,30.31,6.06,9.21,124.39,Credit Card,STORE009
TXN00004398,C04032,P00118,2024-12-25,2024-12-25 00:00:00,3,45.82,0.0,11.0,148.46,Cash,STORE005
TXN00018581,C03018,P00117,2024-12-25,2024-12-25 00:00:00,3,47.66,0.0,11.44,154.42,Apple Pay,STORE002
TXN00007452,C03516,P00062,2024-12-25,2024-12-25 00:00:00,1,404.57,0.0,32.37,436.94,Apple Pay,STORE002
TXN00048204,C01716,P00025,2024-12-25,2024-12-25 00:00:00,2,956.24,382.5,122.4,1652.38,PayPal,STORE007
TXN00040069,C01990,P00012,2024-12-25,2024-12-25 00:00:00,1,1220.93,61.05,92.79,1252.67,PayPal,STORE007
TXN00006892,C03861,P00117,2024-12-25,2024-12-25 00:00:00,2,47.66,0.0,7.63,102.95,Credit Card,STORE010
TXN00020881,C03929,P00027,2024-12-25,2024-12-25 00:00:00,1,1164.17,0.0,93.13,1257.3,Debit Card,STORE005
TXN00033388,C01716,P00105,2024-12-25,2024-12-25 00:00:00,3,229.78,0.0,55.15,744.49,Apple Pay,STORE009
TXN00029428,C00981,P00107,2024-12-25,2024-12-25 00:00:00,1,165.22,0.0,13.22,178.44,PayPal,STORE004
TXN00033457,C00595,P00075,2024-12-25,2024-12-25 00:00:00,3,237.03,0.0,56.89,767.98,PayPal,STORE007
TXN00034775,C00713,P00126,2024-12-25,2024-12-25 00:00:00,2,11.95,0.0,1.91,25.81,Apple Pay,STORE007
TXN00018514,C00533,P00083,2024-12-25,2024-12-25 00:00:00,1,179.89,17.99,12.95,174.85,Debit Card,STORE005
TXN00005106,C04294,P00117,2024-12-25,2024-12-25 00:00:00,1,47.66,0.0,3.81,51.47,Apple Pay,STORE006
TXN00037638,C00054,P00136,2024-12-25,2024-12-25 00:00:00,1,24.31,0.0,1.94,26.25,Debit Card,STORE003
TXN00000878,C02212,P00064,2024-12-25,2024-12-25 00:00:00,3,237.91,0.0,57.1,770.83,Credit Card,STORE003
TXN00023421,C02159,P00067,2024-12-25,2024-12-25 00:00:00,1,197.98,0.0,15.84,213.82,Debit Card,STORE009
TXN00028107,C02572,P00134,2024-12-25,2024-12-25 00:00:00,4,7.67,6.14,1.96,26.5,Debit Card,STORE009
TXN00041585,C04546,P00037,2024-12-25,2024-12-25 00:00:00,1,184.04,0.0,14.72,198.76,Debit Card,STORE007
TXN00008347,C04560,P00043,2024-12-25,2024-12-25 00:00:00,1,198.24,0.0,15.86,214.1,Debit Card,STORE002
TXN00009267,C01774,P00125,2024-12-25,2024-12-25 00:00:00,4,47.1,0.0,15.07,203.47,PayPal,STORE009
TXN00038185,C01635,P00104,2024-12-25,2024-12-25 00:00:00,1,48.12,0.0,3.85,51.97,Debit Card,STORE006
TXN00020914,C00708,P00052,2024-12-25,2024-12-25 00:00:00,3,52.2,0.0,12.53,169.13,Cash,STORE008
TXN00016275,C04176,P00048,2024-12-25,2024-12-25 00:00:00,1,43.25,0.0,3.46,46.71,Credit Card,STORE004
TXN00033225,C02091,P00045,2024-12-25,2024-12-25 00:00:00,2,60.62,0.0,9.7,130.94,Cash,STORE002
TXN00003190,C02998,P00012,2024-12-25,2024-12-25 00:00:00,2,1220.93,366.28,166.05,2241.63,Cash,STORE007
TXN00039921,C01719,P00132,2024-12-25,2024-12-25 00:00:00,2,29.39,0.0,4.7,63.48,Debit Card,STORE006
TXN00024415,C02786,P00038,2024-12-25,2024-12-25 00:00:00,1,140.38,21.06,9.55,128.87,Credit Card,STORE002
TXN00038353,C01760,P00043,2024-12-25,2024-12-25 00:00:00,2,198.24,79.3,25.37,342.55,Debit Card,STORE006
TXN00000233,C01325,P00131,2024-12-25,2024-12-25 00:00:00,2,9.96,0.0,1.59,21.51,Credit Card,STORE009
TXN00019821,C04288,P00107,2024-12-25,2024-12-25 00:00:00,2,165.22,49.57,22.47,303.34,Cash,STORE005
TXN00016324,C03248,P00008,2024-12-25,2024-12-25 00:00:00,1,1312.23,196.83,89.23,1204.63,PayPal,STORE009
TXN00017369,C04231,P00016,2024-12-25,2024-12-25 00:00:00,2,322.64,0.0,51.62,696.9,PayPal,STORE005
TXN00020519,C01003,P00114,2024-12-25,2024-12-25 00:00:00,2,15.02,1.5,2.28,30.82,Debit Card,STORE003
TXN00015532,C04800,P00069,2024-12-25,2024-12-25 00:00:00,2,413.56,41.36,62.86,848.62,Debit Card,STORE001
TXN00018395,C03327,P00085,2024-12-25,2024-12-25 00:00:00,1,51.19,10.24,3.28,44.23,Debit Card,STORE002
TXN00031438,C04958,P00127,2024-12-25,2024-12-25 00:00:00,1,22.49,0.0,1.8,24.29,Cash,STORE003
TXN00005069,C03527,P00097,2024-12-25,2024-12-25 00:00:00,1,69.68,0.0,5.57,75.25,Debit Card,STORE001
TXN00034492,C02195,P00123,2024-12-25,2024-12-25 00:00:00,2,30.31,0.0,4.85,65.47,Credit Card,STORE005
TXN00009172,C02155,P00006,2024-12-25,2024-12-25 00:00:00,1,1519.3,0.0,121.54,1640.84,Cash,STORE007
TXN00018449,C03283,P00052,2024-12-25,2024-12-25 00:00:00,1,52.2,0.0,4.18,56.38,Apple Pay,STORE005
TXN00046961,C00056,P00093,2024-12-25,2024-12-25 00:00:00,2,139.61,41.88,18.99,256.33,Cash,STORE005
TXN00006174,C00768,P00002,2024-12-25,2024-12-25 00:00:00,1,1242.34,248.47,79.51,1073.38,Debit Card,STORE007
TXN00019830,C04943,P00094,2024-12-25,2024-12-25 00:00:00,2,36.41,14.56,4.66,62.92,PayPal,STORE003
TXN00028015,C01774,P00072,2024-12-25,2024-12-25 00:00:00,3,383.08,0.0,91.94,1241.18,Credit Card,STORE004
TXN00010944,C03705,P00088,2024-12-25,2024-12-25 00:00:00,1,148.03,29.61,9.47,127.89,PayPal,STORE004
TXN00043017,C01728,P00015,2024-12-25,2024-12-25 00:00:00,1,1557.99,0.0,124.64,1682.63,Debit Card,STORE003
TXN00044070,C03804,P00078,2024-12-25,2024-12-25 00:00:00,1,192.04,38.41,12.29,165.92,PayPal,STORE001
TXN00015526,C01626,P00072,2024-12-25,2024-12-25 00:00:00,1,383.08,19.15,29.11,393.04,Cash,STORE001
TXN00027667,C03749,P00021,2024-12-25,2024-12-25 00:00:00,2,1498.97,149.9,227.84,3075.88,Cash,STORE005
TXN00015233,C03500,P00133,2024-12-25,2024-12-25 00:00:00,1,44.37,0.0,3.55,47.92,Cash,STORE002
TXN00006639,C04270,P00030,2024-12-25,2024-12-25 00:00:00,2,766.92,0.0,122.71,1656.55,Credit Card,STORE008
TXN00018812,C00231,P00003,2024-12-25,2024-12-25 00:00:00,2,293.76,29.38,44.65,602.79,Apple Pay,STORE006
TXN00009814,C04172,P00029,2024-12-25,2024-12-25 00:00:00,3,639.78,287.9,130.52,1761.96,Credit Card,STORE002
TXN00025108,C02155,P00060,2024-12-25,2024-12-25 00:00:00,2,461.52,0.0,73.84,996.88,Credit Card,STORE002
TXN00037102,C01422,P00085,2024-12-25,2024-12-25 00:00:00,1,51.19,0.0,4.1,55.29,Apple Pay,STORE001
TXN00036139,C04643,P00033,2024-12-25,2024-12-25 00:00:00,1,134.82,26.96,8.63,116.49,Credit Card,STORE005
TXN00006214,C00181,P00060,2024-12-25,2024-12-25 00:00:00,1,461.52,0.0,36.92,498.44,Debit Card,STORE010
TXN00005545,C04397,P00063,2024-12-25,2024-12-25 00:00:00,5,287.9,287.9,92.13,1243.73,Apple Pay,STORE006
TXN00021698,C02909,P00057,2024-12-25,2024-12-25 00:00:00,2,139.22,55.69,17.82,240.57,PayPal,STORE002
TXN00022390,C01221,P00011,2024-12-25,2024-12-25 00:00:00,1,170.61,17.06,12.28,165.83,Credit Card,STORE004
TXN00046440,C00932,P00061,2024-12-25,2024-12-25 00:00:00,3,311.24,0.0,74.7,1008.42,PayPal,STORE010
TXN00011448,C04940,P00111,2024-12-25,2024-12-25 00:00:00,2,102.66,0.0,16.43,221.75,PayPal,STORE007
TXN00046443,C03444,P00005,2024-12-25,2024-12-25 00:00:00,2,520.97,104.19,75.02,1012.77,Cash,STORE007
TXN00045600,C00324,P00070,2024-12-25,2024-12-25 00:00:00,2,75.46,0.0,12.07,162.99,Credit Card,STORE004
TXN00032634,C02107,P00055,2024-12-25,2024-12-25 00:00:00,1,20.79,4.16,1.33,17.96,Cash,STORE009
TXN00032649,C03134,P00092,2024-12-25,2024-12-25 00:00:00,1,262.98,0.0,21.04,284.02,Apple Pay,STORE004
TXN00019667,C04206,P00076,2024-12-25,2024-12-25 00:00:00,1,392.37,0.0,31.39,423.76,PayPal,STORE005
TXN00039077,C03952,P00041,2024-12-25,2024-12-25 00:00:00,2,76.35,30.54,9.77,131.93,Credit Card,STORE002
TXN00047348,C02674,P00005,2024-12-25,2024-12-25 00:00:00,1,520.97,104.19,33.34,450.12,PayPal,STORE003
TXN00008415,C01912,P00131,2024-12-25,2024-12-25 00:00:00,1,9.96,0.0,0.8,10.76,Credit Card,STORE007
TXN00018111,C04718,P00130,2024-12-25,2024-12-25 00:00:00,1,24.32,0.0,1.95,26.27,PayPal,STORE004
TXN00012955,C03969,P00108,2024-12-25,2024-12-25 00:00:00,1,71.62,14.32,4.58,61.88,PayPal,STORE002
TXN00044575,C03120,P00076,2024-12-25,2024-12-25 00:00:00,1,392.37,19.62,29.82,402.57,Cash,STORE008
TXN00020216,C01035,P00100,2024-12-25,2024-12-25 00:00:00,1,279.33,13.97,21.23,286.59,Debit Card,STORE008
TXN00032519,C04800,P00067,2024-12-25,2024-12-25 00:00:00,1,197.98,19.8,14.25,192.43,Debit Card,STORE008
TXN00011008,C02998,P00114,2024-12-25,2024-12-25 00:00:00,3,15.02,0.0,3.6,48.66,Credit Card,STORE004
TXN00040819,C02799,P00102,2024-12-25,2024-12-25 00:00:00,3,188.61,0.0,45.27,611.1,Credit Card,STORE004
TXN00030246,C04354,P00015,2024-12-25,2024-12-25 00:00:00,4,1557.99,0.0,498.56,6730.52,PayPal,STORE009
TXN00009652,C01875,P00086,2024-12-25,2024-12-25 00:00:00,1,346.34,0.0,27.71,374.05,PayPal,STORE010
TXN00035927,C02590,P00067,2024-12-25,2024-12-25 00:00:00,1,197.98,29.7,13.46,181.74,Apple Pay,STORE006
TXN00044639,C02640,P00035,2024-12-25,2024-12-25 00:00:00,4,149.28,89.57,40.6,548.15,Debit Card,STORE010
TXN00003557,C03990,P00100,2024-12-25,2024-12-25 00:00:00,2,279.33,0.0,44.69,603.35,Cash,STORE007
TXN00017934,C04921,P00029,2024-12-25,2024-12-25 00:00:00,4,639.78,127.96,194.49,2625.65,PayPal,STORE002
TXN00046293,C02219,P00002,2024-12-25,2024-12-25 00:00:00,2,1242.34,0.0,198.77,2683.45,Apple Pay,STORE006
TXN00005604,C02466,P00126,2024-12-25,2024-12-25 00:00:00,1,11.95,1.2,0.86,11.61,Debit Card,STORE003
TXN00008426,C03261,P00121,2024-12-25,2024-12-25 00:00:00,2,41.58,0.0,6.65,89.81,Cash,STORE005
TXN00046496,C04315,P00084,2024-12-25,2024-12-25 00:00:00,1,104.14,5.21,7.91,106.84,Apple Pay,STORE002
TXN00004906,C02182,P00056,2024-12-25,2024-12-25 00:00:00,1,137.5,0.0,11.0,148.5,Apple Pay,STORE009
TXN00032454,C03651,P00099,2024-12-25,2024-12-25 00:00:00,2,174.35,34.87,25.11,338.94,Debit Card,STORE005
TXN00009813,C00930,P00130,2024-12-25,2024-12-25 00:00:00,1,24.32,0.0,1.95,26.27,Credit Card,STORE005
TXN00025146,C03047,P00068,2024-12-25,2024-12-25 00:00:00,1,257.64,0.0,20.61,278.25,Apple Pay,STORE006
TXN00042464,C01148,P00131,2024-12-25,2024-12-25 00:00:00,1,9.96,1.49,0.68,9.15,Cash,STORE008
TXN00017462,C01106,P00135,2024-12-25,2024-12-25 00:00:00,1,39.6,0.0,3.17,42.77,PayPal,STORE003
TXN00000127,C03463,P00065,2024-12-25,2024-12-25 00:00:00,1,172.98,34.6,11.07,149.45,Apple Pay,STORE001
TXN00017312,C02881,P00014,2024-12-25,2024-12-25 00:00:00,1,341.42,0.0,27.31,368.73,Debit Card,STORE008
TXN00048727,C04294,P00115,2024-12-25,2024-12-25 00:00:00,1,24.71,0.0,1.98,26.69,Apple Pay,STORE002
TXN00001798,C02572,P00068,2024-12-25,2024-12-25 00:00:00,2,257.64,0.0,41.22,556.5,Credit Card,STORE001
TXN00004301,C00728,P00057,2024-12-25,2024-12-25 00:00:00,1,139.22,13.92,10.02,135.32,Credit Card,STORE007
TXN00044601,C01334,P00136,2024-12-25,2024-12-25 00:00:00,1,24.31,0.0,1.94,26.25,Cash,STORE002
TXN00036084,C01441,P00125,2024-12-25,2024-12-25 00:00:00,2,47.1,18.84,6.03,81.39,Debit Card,STORE010
TXN00047884,C02932,P00048,2024-12-25,2024-12-25 00:00:00,2,43.25,12.98,5.88,79.4,Cash,STORE006
TXN00022437,C04787,P00102,2024-12-25,2024-12-25 00:00:00,1,188.61,0.0,15.09,203.7,Debit Card,STORE005
TXN00007678,C00658,P00025,2024-12-25,2024-12-25 00:00:00,2,956.24,0.0,153.0,2065.48,Apple Pay,STORE007
TXN00037741,C00314,P00134,2024-12-25,2024-12-25 00:00:00,2,7.67,0.0,1.23,16.57,PayPal,STORE007
TXN00003539,C03108,P00009,2024-12-25,2024-12-25 00:00:00,1,767.79,38.39,58.35,787.75,Cash,STORE007
TXN00022346,C04682,P00095,2024-12-25,2024-12-25 00:00:00,1,97.34,0.0,7.79,105.13,Credit Card,STORE005
TXN00049770,C02155,P00060,2024-12-25,2024-12-25 00:00:00,2,461.52,0.0,73.84,996.88,Cash,STORE010
TXN00015151,C04476,P00030,2024-12-25,2024-12-25 00:00:00,2,766.92,153.38,110.44,1490.9,PayPal,STORE009
TXN00047335,C00286,P00014,2024-12-25,2024-12-25 00:00:00,1,341.42,51.21,23.22,313.43,Debit Card,STORE009
TXN00004955,C02998,P00126,2024-12-25,2024-12-25 00:00:00,1,11.95,0.0,0.96,12.91,Credit Card,STORE010
TXN00044362,C00945,P00126,2024-12-25,2024-12-25 00:00:00,1,11.95,1.79,0.81,10.97,Apple Pay,STORE010
TXN00015159,C00262,P00011,2024-12-25,2024-12-25 00:00:00,1,170.61,0.0,13.65,184.26,Credit Card,STORE010
TXN00029940,C01497,P00030,2024-12-25,2024-12-25 00:00:00,3,766.92,0.0,184.06,2484.82,PayPal,STORE008
TXN00018725,C04825,P00074,2024-12-25,2024-12-25 00:00:00,2,402.6,80.52,57.97,782.65,Credit Card,STORE001
TXN00012985,C04515,P00131,2024-12-25,2024-12-25 00:00:00,1,9.96,0.0,0.8,10.76,Debit Card,STORE006
TXN00018188,C04990,P00082,2024-12-25,2024-12-25 00:00:00,1,145.39,7.27,11.05,149.17,PayPal,STORE001
TXN00036339,C01716,P00090,2024-12-25,2024-12-25 00:00:00,1,197.16,29.57,13.41,181.0,Cash,STORE009
TXN00040507,C00044,P00039,2024-12-25,2024-12-25 00:00:00,1,45.52,0.0,3.64,49.16,Debit Card,STORE007
TXN00027580,C01997,P00123,2024-12-25,2024-12-25 00:00:00,1,30.31,3.03,2.18,29.46,Cash,STORE004
TXN00005400,C02135,P00045,2024-12-25,2024-12-25 00:00:00,1,60.62,6.06,4.36,58.92,Apple Pay,STORE004
TXN00012988,C03732,P00068,2024-12-25,2024-12-25 00:00:00,2,257.64,25.76,39.16,528.68,Cash,STORE009
TXN00020192,C02053,P00091,2024-12-25,2024-12-25 00:00:00,2,21.43,0.0,3.43,46.29,Cash,STORE007
TXN00006682,C03238,P00036,2024-12-25,2024-12-25 00:00:00,2,55.88,22.35,7.15,96.56,Apple Pay,STORE003
TXN00017414,C01607,P00049,2024-12-25,2024-12-25 00:00:00,1,59.77,8.97,4.06,54.86,Apple Pay,STORE006
TXN00028372,C02528,P00086,2024-12-25,2024-12-25 00:00:00,1,346.34,34.63,24.94,336.65,Credit Card,STORE009
TXN00045239,C00870,P00128,2024-12-25,2024-12-25 00:00:00,1,40.5,0.0,3.24,43.74,Credit Card,STORE005
TXN00012675,C03820,P00056,2024-12-25,2024-12-25 00:00:00,3,137.5,61.88,28.05,378.67,Credit Card,STORE008
TXN00038334,C04633,P00010,2024-12-25,2024-12-25 00:00:00,3,990.27,0.0,237.66,3208.47,Cash,STORE008
TXN00046507,C03711,P00094,2024-12-25,2024-12-25 00:00:00,1,36.41,0.0,2.91,39.32,Apple Pay,STORE009
TXN00040592,C00384,P00086,2024-12-25,2024-12-25 00:00:00,1,346.34,17.32,26.32,355.34,Credit Card,STORE006
TXN00032903,C03650,P00097,2024-12-25,2024-12-25 00:00:00,4,69.68,13.94,21.18,285.96,Debit Card,STORE005
TXN00032718,C00595,P00055,2024-12-25,2024-12-25 00:00:00,2,20.79,0.0,3.33,44.91,PayPal,STORE008
TXN00017409,C01340,P00004,2024-12-25,2024-12-25 00:00:00,1,1908.41,0.0,152.67,2061.08,Credit Card,STORE010
TXN00019445,C00384,P00132,2024-12-25,2024-12-25 00:00:00,1,29.39,2.94,2.12,28.57,Cash,STORE006
TXN00020835,C00051,P00027,2024-12-25,2024-12-25 00:00:00,1,1164.17,174.63,79.16,1068.7,Credit Card,STORE001
TXN00024914,C02799,P00005,2024-12-25,2024-12-25 00:00:00,2,520.97,0.0,83.36,1125.3,Credit Card,STORE005
TXN00007037,C03804,P00007,2024-12-25,2024-12-25 00:00:00,1,492.85,0.0,39.43,532.28,Cash,STORE004
TXN00048576,C01156,P00065,2024-12-25,2024-12-25 00:00:00,1,172.98,25.95,11.76,158.79,Apple Pay,STORE001
TXN00005443,C00201,P00015,2024-12-25,2024-12-25 00:00:00,2,1557.99,311.6,224.35,3028.73,Debit Card,STORE008
TXN00039195,C01151,P00015,2024-12-25,2024-12-25 00:00:00,1,1557.99,0.0,124.64,1682.63,Apple Pay,STORE008
TXN00040552,C01831,P00114,2024-12-25,2024-12-25 00:00:00,2,15.02,0.0,2.4,32.44,Cash,STORE003
TXN00040550,C04805,P00101,2024-12-25,2024-12-25 00:00:00,4,240.59,0.0,76.99,1039.35,Apple Pay,STORE009
TXN00000414,C00380,P00118,2024-12-25,2024-12-25 00:00:00,1,45.82,6.87,3.12,42.07,PayPal,STORE001
TXN00023900,C01896,P00029,2024-12-25,2024-12-25 00:00:00,1,639.78,0.0,51.18,690.96,Credit Card,STORE004
TXN00036494,C03795,P00071,2024-12-25,2024-12-25 00:00:00,1,476.31,23.82,36.2,488.69,Apple Pay,STORE001
TXN00012484,C00765,P00002,2024-12-26,2024-12-26 00:00:00,2,1242.34,0.0,198.77,2683.45,Credit Card,STORE001
TXN00019046,C01728,P00040,2024-12-26,2024-12-26 00:00:00,1,193.33,38.67,12.37,167.03,Apple Pay,STORE010
TXN00012692,C00044,P00092,2024-12-26,2024-12-26 00:00:00,1,262.98,0.0,21.04,284.02,Debit Card,STORE005
TXN00019138,C00633,P00063,2024-12-26,2024-12-26 00:00:00,1,287.9,0.0,23.03,310.93,Debit Card,STORE009
TXN00039136,C00911,P00102,2024-12-26,2024-12-26 00:00:00,1,188.61,9.43,14.33,193.51,Debit Card,STORE008
TXN00047789,C01325,P00021,2024-12-26,2024-12-26 00:00:00,1,1498.97,224.85,101.93,1376.05,Credit Card,STORE008
TXN00039268,C04560,P00126,2024-12-26,2024-12-26 00:00:00,2,11.95,3.58,1.63,21.95,Cash,STORE002
TXN00023300,C04201,P00040,2024-12-26,2024-12-26 00:00:00,1,193.33,0.0,15.47,208.8,Cash,STORE002
TXN00023193,C03319,P00073,2024-12-26,2024-12-26 00:00:00,2,481.84,0.0,77.09,1040.77,Apple Pay,STORE003
TXN00012716,C03198,P00086,2024-12-26,2024-12-26 00:00:00,3,346.34,155.85,70.65,953.82,PayPal,STORE009
TXN00009601,C03604,P00133,2024-12-26,2024-12-26 00:00:00,1,44.37,2.22,3.37,45.52,Debit Card,STORE007
TXN00023227,C04323,P00014,2024-12-26,2024-12-26 00:00:00,1,341.42,0.0,27.31,368.73,Credit Card,STORE004
